tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2020-520,Roland Garros,Clay,128,G,20200928,2158,206368,,,Veronika Kudermetova,R,175.0,RUS,23.4,201426,,WC,Pauline Parmentier,R,175.0,FRA,34.6,6-2 6-3,3,R128,79.0,1.0,0.0,56.0,33.0,19.0,12.0,9.0,2.0,5.0,1.0,0.0,53.0,31.0,16.0,5.0,8.0,3.0,9.0,42.0,1388.0,164.0,418.0
2020-520,Roland Garros,Clay,128,G,20200928,2159,201696,,,Laura Siegemund,R,168.0,GER,32.5,201540,,,Kristina Mladenovic,R,184.0,FRA,27.3,7-5 6-3,3,R128,122.0,0.0,3.0,74.0,48.0,29.0,16.0,11.0,9.0,12.0,2.0,5.0,76.0,46.0,24.0,14.0,10.0,5.0,10.0,66.0,971.0,44.0,1335.0
2020-520,Roland Garros,Clay,128,G,20200928,2160,201504,,,Julia Goerges,R,180.0,GER,31.9,201590,19,,Alison Riske Amritraj,R,173.0,USA,30.2,6-3 6-7(4) 6-1,3,R128,137.0,3.0,1.0,89.0,50.0,31.0,22.0,14.0,6.0,10.0,0.0,9.0,106.0,66.0,35.0,17.0,14.0,11.0,20.0,41.0,1423.0,23.0,2256.0
2020-520,Roland Garros,Clay,128,G,20200928,2161,201585,29,,Sloane Stephens,R,170.0,USA,27.5,201554,,,Vitalia Diatchenko,R,170.0,RUS,30.1,6-2 6-2,3,R128,66.0,2.0,2.0,44.0,28.0,22.0,10.0,8.0,0.0,0.0,0.0,4.0,51.0,29.0,14.0,9.0,8.0,3.0,7.0,34.0,1573.0,116.0,619.0
2020-520,Roland Garros,Clay,128,G,20200928,2162,211651,,,Paula Badosa,R,180.0,ESP,22.8,203462,,,Kateryna Baindl,R,175.0,UKR,26.6,6-2 4-6 6-3,3,R128,122.0,9.0,3.0,79.0,53.0,31.0,15.0,14.0,1.0,6.0,1.0,2.0,99.0,75.0,34.0,11.0,13.0,7.0,15.0,87.0,798.0,99.0,718.0
2020-520,Roland Garros,Clay,128,G,20200928,2163,211533,,,Jelena Ostapenko,R,177.0,LAT,23.3,201483,,,Madison Brengle,R,168.0,USA,30.4,6-2 6-1,3,R128,62.0,1.0,8.0,73.0,48.0,32.0,8.0,8.0,15.0,17.0,0.0,4.0,47.0,33.0,9.0,5.0,7.0,2.0,9.0,43.0,1365.0,78.0,906.0
2020-520,Roland Garros,Clay,128,G,20200928,2164,201662,2,,Karolina Pliskova,R,184.0,CZE,28.5,210886,,Q,Mayar Sherif,R,180.0,EGY,24.3,6-7(9) 6-2 6-4,3,R128,135.0,5.0,8.0,92.0,63.0,49.0,15.0,15.0,3.0,5.0,2.0,2.0,118.0,102.0,61.0,8.0,15.0,10.0,15.0,4.0,5205.0,172.0,400.0
2020-520,Roland Garros,Clay,128,G,20200928,2201,201594,1,,Simona Halep,R,168.0,ROU,29.0,201593,,,Irina Camelia Begu,R,181.0,ROU,30.0,6-3 6-4,3,R64,83.0,2.0,1.0,49.0,39.0,29.0,6.0,10.0,0.0,2.0,1.0,1.0,68.0,45.0,23.0,11.0,9.0,6.0,10.0,2.0,7255.0,73.0,932.0
2020-520,Roland Garros,Clay,128,G,20200928,2202,216153,25,,Amanda Anisimova,R,180.0,USA,19.0,211095,,,Bernarda Pera,L,175.0,USA,25.8,6-2 6-0,3,R64,57.0,2.0,2.0,42.0,26.0,20.0,8.0,7.0,0.0,1.0,3.0,2.0,53.0,32.0,18.0,4.0,7.0,7.0,13.0,29.0,1905.0,62.0,1075.0
2020-520,Roland Garros,Clay,128,G,20200928,2203,202446,,WC,Eugenie Bouchard,R,178.0,CAN,26.5,201611,,,Daria Saville,R,166.0,AUS,26.5,5-7 6-4 6-3,3,R64,144.0,5.0,2.0,101.0,66.0,43.0,14.0,16.0,2.0,7.0,0.0,6.0,105.0,68.0,42.0,15.0,15.0,11.0,18.0,168.0,411.0,788.0,26.0
2020-520,Roland Garros,Clay,128,G,20200928,2204,216347,,,Iga Swiatek,R,176.0,POL,19.3,201444,,,Su Wei Hsieh,R,169.0,TPE,34.7,6-1 6-4,3,R64,67.0,0.0,4.0,44.0,23.0,15.0,11.0,9.0,1.0,4.0,0.0,3.0,62.0,37.0,21.0,5.0,8.0,10.0,16.0,54.0,1200.0,63.0,1035.0
2020-520,Roland Garros,Clay,128,G,20200928,2205,203354,,Q,Martina Trevisan,L,160.0,ITA,26.9,221103,,,Coco Gauff,R,175.0,USA,16.5,4-6 6-2 7-5,3,R64,131.0,0.0,2.0,90.0,65.0,34.0,13.0,15.0,5.0,12.0,3.0,19.0,96.0,52.0,34.0,12.0,15.0,5.0,14.0,159.0,429.0,51.0,1234.0
2020-520,Roland Garros,Clay,128,G,20200928,2206,206289,20,,Maria Sakkari,R,172.0,GRE,25.1,215872,,Q,Kamilla Rakhimova,R,,RUS,19.0,7-6(0) 6-2,3,R64,104.0,3.0,5.0,82.0,48.0,34.0,17.0,10.0,5.0,7.0,0.0,4.0,75.0,39.0,22.0,17.0,10.0,7.0,11.0,24.0,2240.0,182.0,362.0
2020-520,Roland Garros,Clay,128,G,20200928,2207,211701,,,Katerina Siniakova,R,174.0,CZE,24.3,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,29.2,6-3 6-4,3,R64,77.0,0.0,3.0,65.0,50.0,30.0,7.0,10.0,3.0,6.0,0.0,0.0,57.0,43.0,23.0,5.0,9.0,3.0,8.0,61.0,1075.0,38.0,1570.0
2020-520,Roland Garros,Clay,128,G,20200928,2208,202428,5,,Kiki Bertens,R,182.0,NED,28.8,201506,,Q,Sara Errani,R,164.0,ITA,33.4,7-6(5) 3-6 9-7,3,R64,191.0,3.0,6.0,130.0,89.0,41.0,18.0,19.0,7.0,19.0,0.0,14.0,137.0,103.0,56.0,6.0,18.0,18.0,30.0,8.0,4335.0,150.0,446.0
2020-520,Roland Garros,Clay,128,G,20200928,2209,202494,3,,Elina Svitolina,R,174.0,UKR,26.0,213887,,Q,Renata Zarazua,R,,MEX,22.9,6-3 0-6 6-2,3,R64,95.0,2.0,0.0,73.0,48.0,29.0,10.0,12.0,9.0,14.0,0.0,4.0,68.0,45.0,26.0,8.0,11.0,3.0,9.0,5.0,4960.0,178.0,378.0
2020-520,Roland Garros,Clay,128,G,20200928,2210,206420,27,,Ekaterina Alexandrova,R,175.0,RUS,25.8,206292,,LL,Astra Sharma,R,178.0,AUS,25.0,6-3 6-3,3,R64,61.0,1.0,4.0,49.0,28.0,24.0,13.0,9.0,0.0,0.0,1.0,2.0,52.0,34.0,21.0,7.0,9.0,1.0,4.0,31.0,1775.0,134.0,529.0
2020-520,Roland Garros,Clay,128,G,20200928,2211,201614,,,Caroline Garcia,R,177.0,FRA,26.9,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,26.5,7-6(5) 6-2,3,R64,105.0,0.0,4.0,80.0,48.0,28.0,18.0,10.0,8.0,11.0,0.0,5.0,66.0,47.0,26.0,7.0,10.0,2.0,7.0,45.0,1325.0,96.0,738.0
2020-520,Roland Garros,Clay,128,G,20200928,2212,210722,16,,Elise Mertens,R,179.0,BEL,24.8,201466,,,Kaia Kanepi,R,181.0,EST,35.3,6-4 7-5,3,R64,102.0,3.0,4.0,62.0,36.0,27.0,13.0,11.0,1.0,4.0,3.0,1.0,78.0,42.0,23.0,20.0,11.0,5.0,10.0,20.0,2490.0,106.0,656.0
2020-520,Roland Garros,Clay,128,G,20200928,2213,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,26.0,201458,10,,Victoria Azarenka,R,180.0,BLR,31.1,6-2 6-2,3,R64,102.0,0.0,3.0,62.0,39.0,27.0,13.0,8.0,5.0,5.0,2.0,1.0,62.0,41.0,23.0,8.0,8.0,3.0,7.0,161.0,427.0,14.0,3122.0
2020-520,Roland Garros,Clay,128,G,20200928,2214,206408,,Q,Nadia Podoroska,R,170.0,ARG,23.6,201709,23,,Yulia Putintseva,R,163.0,KAZ,25.7,6-3 1-6 6-2,3,R64,122.0,0.0,2.0,89.0,55.0,31.0,14.0,12.0,8.0,14.0,0.0,1.0,90.0,70.0,35.0,7.0,12.0,10.0,17.0,131.0,545.0,27.0,1955.0
2020-520,Roland Garros,Clay,128,G,20200928,2215,206252,,,Barbora Krejcikova,R,178.0,CZE,24.7,201366,32,,Barbora Strycova,R,164.0,CZE,34.5,6-4 3-6 6-3,3,R64,162.0,1.0,5.0,94.0,59.0,35.0,16.0,14.0,5.0,10.0,2.0,4.0,101.0,65.0,38.0,18.0,14.0,6.0,12.0,114.0,626.0,37.0,1570.0
2020-520,Roland Garros,Clay,128,G,20200928,2216,201450,,WC,Tsvetana Pironkova,R,180.0,BUL,33.0,200033,6,,Serena Williams,R,175.0,USA,39.0,W/O,3,R64,0.0,,,,,,,0.0,,,,,,,,,0.0,,,157.0,430.0,9.0,4080.0
2020-520,Roland Garros,Clay,128,G,20200928,2217,214544,8,,Aryna Sabalenka,R,182.0,BLR,22.4,214082,,,Daria Kasatkina,R,170.0,RUS,23.3,7-6(6) 6-0,3,R64,89.0,4.0,3.0,67.0,37.0,22.0,13.0,9.0,6.0,10.0,0.0,2.0,67.0,50.0,24.0,2.0,9.0,2.0,9.0,12.0,3615.0,71.0,935.0
2020-520,Roland Garros,Clay,128,G,20200928,2218,202460,30,,Ons Jabeur,R,167.0,TUN,26.0,211702,,,Nao Hibino,R,163.0,JPN,25.8,7-6(4) 6-4,3,R64,90.0,5.0,6.0,73.0,35.0,26.0,21.0,11.0,5.0,8.0,0.0,2.0,86.0,55.0,32.0,14.0,11.0,5.0,9.0,35.0,1573.0,72.0,933.0
2020-520,Roland Garros,Clay,128,G,20200928,2219,203389,,,Danielle Collins,R,178.0,USA,26.7,220704,,Q,Clara Tauson,R,182.0,DEN,17.7,6-2 6-3,3,R64,70.0,2.0,2.0,47.0,25.0,17.0,13.0,9.0,1.0,3.0,1.0,4.0,60.0,36.0,17.0,9.0,8.0,2.0,8.0,57.0,1115.0,188.0,354.0
2020-520,Roland Garros,Clay,128,G,20200928,2220,202469,11,,Garbine Muguruza,R,182.0,ESP,26.9,201697,,,Kristyna Pliskova,L,184.0,CZE,28.5,6-3 6-2,3,R64,68.0,4.0,0.0,43.0,29.0,23.0,10.0,9.0,0.0,1.0,3.0,6.0,70.0,40.0,27.0,7.0,8.0,5.0,9.0,15.0,3016.0,69.0,960.0
2020-520,Roland Garros,Clay,128,G,20200928,2221,211539,,,Fiona Ferro,R,170.0,FRA,23.5,214981,14,,Elena Rybakina,R,184.0,KAZ,21.2,6-3 4-6 6-2,3,R64,123.0,2.0,2.0,86.0,47.0,25.0,21.0,14.0,9.0,14.0,2.0,4.0,86.0,53.0,29.0,11.0,13.0,7.0,15.0,49.0,1267.0,18.0,2666.0
2020-520,Roland Garros,Clay,128,G,20200928,2222,206255,,,Patricia Maria Tig,R,,ROU,26.1,201539,,,Christina Mchale,R,170.0,USA,28.3,6-4 6-3,3,R64,96.0,2.0,0.0,70.0,47.0,30.0,15.0,10.0,5.0,6.0,0.0,2.0,57.0,43.0,25.0,6.0,9.0,1.0,4.0,59.0,1105.0,82.0,857.0
2020-520,Roland Garros,Clay,128,G,20200928,2223,210705,,Q,Irina Bara,R,,ROU,25.5,202421,,,Alison Van Uytvanck,R,173.0,BEL,26.5,6-1 4-0 RET,3,R64,48.0,0.0,0.0,30.0,22.0,17.0,7.0,6.0,0.0,0.0,1.0,2.0,35.0,23.0,11.0,2.0,5.0,3.0,7.0,142.0,479.0,65.0,1035.0
2020-520,Roland Garros,Clay,128,G,20200928,2224,213550,4,,Sofia Kenin,R,170.0,USA,21.8,202536,,,Ana Bogdan,R,171.0,ROU,27.8,3-6 6-3 6-2,3,R64,111.0,0.0,3.0,79.0,49.0,34.0,14.0,13.0,9.0,13.0,2.0,1.0,79.0,51.0,29.0,12.0,13.0,4.0,10.0,6.0,4700.0,93.0,755.0
2020-520,Roland Garros,Clay,128,G,20200928,2225,201520,7,,Petra Kvitova,L,183.0,CZE,30.5,211148,,,Jasmine Paolini,R,160.0,ITA,24.7,6-3 6-3,3,R64,84.0,4.0,4.0,58.0,31.0,21.0,11.0,9.0,3.0,6.0,2.0,5.0,81.0,44.0,23.0,15.0,9.0,14.0,20.0,11.0,3736.0,94.0,755.0
2020-520,Roland Garros,Clay,128,G,20200928,2226,220367,,,Leylah Fernandez,L,168.0,CAN,18.0,201555,,,Polona Hercog,R,182.0,SLO,29.6,6-4 3-6 6-1,3,R64,144.0,1.0,8.0,88.0,50.0,31.0,17.0,13.0,5.0,10.0,2.0,2.0,98.0,49.0,29.0,17.0,13.0,7.0,14.0,100.0,714.0,47.0,1310.0
2020-520,Roland Garros,Clay,128,G,20200928,2227,216262,,WC,Clara Burel,R,176.0,FRA,19.5,215219,,,Kaja Juvan,R,170.0,SLO,19.8,7-6(6) 6-2,3,R64,97.0,1.0,7.0,81.0,51.0,30.0,15.0,10.0,7.0,10.0,0.0,3.0,83.0,61.0,33.0,9.0,10.0,8.0,13.0,357.0,139.0,103.0,693.0
2020-520,Roland Garros,Clay,128,G,20200928,2228,201533,,,Shuai Zhang,R,177.0,CHN,31.6,201427,,,Alize Cornet,R,173.0,FRA,30.6,6-4 7-6(3),3,R64,114.0,0.0,2.0,77.0,50.0,25.0,14.0,11.0,3.0,8.0,1.0,6.0,75.0,42.0,25.0,12.0,11.0,1.0,7.0,39.0,1523.0,52.0,1230.0
2020-520,Roland Garros,Clay,128,G,20200928,2229,201549,13,,Petra Martic,R,181.0,CRO,29.6,206368,,,Veronika Kudermetova,R,175.0,RUS,23.4,6-7(1) 7-5 6-3,3,R64,154.0,5.0,1.0,115.0,83.0,52.0,21.0,17.0,8.0,10.0,6.0,9.0,112.0,65.0,51.0,19.0,16.0,12.0,16.0,17.0,2850.0,42.0,1388.0
2020-520,Roland Garros,Clay,128,G,20200928,2230,201696,,,Laura Siegemund,R,168.0,GER,32.5,201504,,,Julia Goerges,R,180.0,GER,31.9,1-6 6-1 6-3,3,R64,111.0,1.0,13.0,74.0,43.0,28.0,12.0,12.0,3.0,7.0,2.0,1.0,70.0,34.0,18.0,20.0,11.0,3.0,9.0,66.0,971.0,41.0,1423.0
2020-520,Roland Garros,Clay,128,G,20200928,2231,211651,,,Paula Badosa,R,180.0,ESP,22.8,201585,29,,Sloane Stephens,R,170.0,USA,27.5,6-4 4-6 6-2,3,R64,100.0,2.0,2.0,69.0,46.0,34.0,14.0,14.0,0.0,3.0,0.0,3.0,87.0,60.0,36.0,12.0,14.0,8.0,13.0,87.0,798.0,34.0,1573.0
2020-520,Roland Garros,Clay,128,G,20200928,2232,211533,,,Jelena Ostapenko,R,177.0,LAT,23.3,201662,2,,Karolina Pliskova,R,184.0,CZE,28.5,6-4 6-2,3,R64,69.0,2.0,3.0,54.0,30.0,22.0,13.0,9.0,1.0,3.0,2.0,4.0,59.0,29.0,18.0,9.0,9.0,4.0,9.0,43.0,1365.0,4.0,5205.0
2020-520,Roland Garros,Clay,128,G,20200928,2301,201594,1,,Simona Halep,R,168.0,ROU,29.0,216153,25,,Amanda Anisimova,R,180.0,USA,19.0,6-0 6-1,3,R32,54.0,3.0,3.0,43.0,31.0,24.0,5.0,7.0,5.0,5.0,1.0,3.0,51.0,30.0,16.0,4.0,6.0,5.0,11.0,2.0,7255.0,29.0,1905.0
2020-520,Roland Garros,Clay,128,G,20200928,2302,216347,,,Iga Swiatek,R,176.0,POL,19.3,202446,,WC,Eugenie Bouchard,R,178.0,CAN,26.5,6-3 6-2,3,R32,74.0,1.0,2.0,48.0,24.0,15.0,14.0,9.0,1.0,3.0,2.0,0.0,58.0,36.0,23.0,3.0,8.0,7.0,13.0,54.0,1200.0,168.0,411.0
2020-520,Roland Garros,Clay,128,G,20200928,2303,203354,,Q,Martina Trevisan,L,160.0,ITA,26.9,206289,20,,Maria Sakkari,R,172.0,GRE,25.1,1-6 7-6(6) 6-3,3,R32,159.0,0.0,1.0,120.0,81.0,41.0,18.0,14.0,11.0,20.0,2.0,7.0,83.0,44.0,25.0,15.0,14.0,2.0,9.0,159.0,429.0,24.0,2240.0
2020-520,Roland Garros,Clay,128,G,20200928,2304,202428,5,,Kiki Bertens,R,182.0,NED,28.8,211701,,,Katerina Siniakova,R,174.0,CZE,24.3,6-2 6-2,3,R32,58.0,3.0,2.0,48.0,35.0,26.0,6.0,8.0,2.0,3.0,0.0,4.0,37.0,21.0,9.0,6.0,8.0,2.0,7.0,8.0,4335.0,61.0,1075.0
2020-520,Roland Garros,Clay,128,G,20200928,2305,202494,3,,Elina Svitolina,R,174.0,UKR,26.0,206420,27,,Ekaterina Alexandrova,R,175.0,RUS,25.8,6-4 7-5,3,R32,100.0,2.0,6.0,95.0,53.0,35.0,22.0,11.0,4.0,5.0,3.0,3.0,68.0,42.0,27.0,11.0,11.0,5.0,8.0,5.0,4960.0,31.0,1775.0
2020-520,Roland Garros,Clay,128,G,20200928,2306,201614,,,Caroline Garcia,R,177.0,FRA,26.9,210722,16,,Elise Mertens,R,179.0,BEL,24.8,1-6 6-4 7-5,3,R32,135.0,6.0,2.0,99.0,72.0,43.0,13.0,15.0,5.0,10.0,2.0,3.0,74.0,47.0,31.0,15.0,14.0,2.0,6.0,45.0,1325.0,20.0,2490.0
2020-520,Roland Garros,Clay,128,G,20200928,2307,206408,,Q,Nadia Podoroska,R,170.0,ARG,23.6,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,26.0,6-3 6-2,3,R32,99.0,0.0,1.0,54.0,39.0,22.0,7.0,9.0,5.0,8.0,0.0,3.0,61.0,45.0,19.0,4.0,8.0,3.0,10.0,131.0,545.0,161.0,427.0
2020-520,Roland Garros,Clay,128,G,20200928,2308,206252,,,Barbora Krejcikova,R,178.0,CZE,24.7,201450,,WC,Tsvetana Pironkova,R,180.0,BUL,33.0,5-7 6-4 6-3,3,R32,158.0,1.0,3.0,103.0,70.0,51.0,14.0,16.0,5.0,7.0,1.0,5.0,107.0,58.0,40.0,24.0,15.0,9.0,13.0,114.0,626.0,157.0,430.0
2020-520,Roland Garros,Clay,128,G,20200928,2309,202460,30,,Ons Jabeur,R,167.0,TUN,26.0,214544,8,,Aryna Sabalenka,R,182.0,BLR,22.4,7-6(7) 2-6 6-3,3,R32,121.0,4.0,1.0,100.0,55.0,37.0,22.0,15.0,7.0,11.0,5.0,7.0,107.0,63.0,46.0,18.0,14.0,10.0,13.0,35.0,1573.0,12.0,3615.0
2020-520,Roland Garros,Clay,128,G,20200928,2310,203389,,,Danielle Collins,R,178.0,USA,26.7,202469,11,,Garbine Muguruza,R,182.0,ESP,26.9,7-5 2-6 6-4,3,R32,146.0,3.0,7.0,106.0,60.0,40.0,20.0,15.0,12.0,17.0,6.0,7.0,106.0,72.0,46.0,13.0,15.0,6.0,11.0,57.0,1115.0,15.0,3016.0
2020-520,Roland Garros,Clay,128,G,20200928,2311,211539,,,Fiona Ferro,R,170.0,FRA,23.5,206255,,,Patricia Maria Tig,R,,ROU,26.1,7-6(7) 4-6 6-0,3,R32,168.0,1.0,0.0,98.0,55.0,29.0,27.0,14.0,5.0,9.0,3.0,5.0,120.0,88.0,48.0,13.0,14.0,13.0,19.0,49.0,1267.0,59.0,1105.0
2020-520,Roland Garros,Clay,128,G,20200928,2312,213550,4,,Sofia Kenin,R,170.0,USA,21.8,210705,,Q,Irina Bara,R,,ROU,25.5,6-2 6-0,3,R32,72.0,0.0,4.0,69.0,51.0,32.0,7.0,7.0,10.0,11.0,0.0,2.0,50.0,37.0,16.0,2.0,7.0,3.0,9.0,6.0,4700.0,142.0,479.0
2020-520,Roland Garros,Clay,128,G,20200928,2313,201520,7,,Petra Kvitova,L,183.0,CZE,30.5,220367,,,Leylah Fernandez,L,168.0,CAN,18.0,7-5 6-3,3,R32,114.0,4.0,3.0,81.0,52.0,29.0,15.0,11.0,9.0,13.0,1.0,8.0,84.0,45.0,25.0,15.0,10.0,8.0,15.0,11.0,3736.0,100.0,714.0
2020-520,Roland Garros,Clay,128,G,20200928,2314,201533,,,Shuai Zhang,R,177.0,CHN,31.6,216262,,WC,Clara Burel,R,176.0,FRA,19.5,7-6(2) 7-5,3,R32,132.0,0.0,2.0,100.0,70.0,37.0,15.0,12.0,17.0,23.0,0.0,4.0,91.0,54.0,24.0,16.0,12.0,6.0,13.0,39.0,1523.0,357.0,139.0
2020-520,Roland Garros,Clay,128,G,20200928,2315,201696,,,Laura Siegemund,R,168.0,GER,32.5,201549,13,,Petra Martic,R,181.0,CRO,29.6,6-7(5) 6-3 6-0,3,R32,143.0,1.0,8.0,85.0,47.0,34.0,20.0,14.0,3.0,5.0,0.0,1.0,85.0,59.0,31.0,11.0,13.0,2.0,9.0,66.0,971.0,17.0,2850.0
2020-520,Roland Garros,Clay,128,G,20200928,2316,211651,,,Paula Badosa,R,180.0,ESP,22.8,211533,,,Jelena Ostapenko,R,177.0,LAT,23.3,6-4 6-3,3,R32,82.0,7.0,3.0,69.0,49.0,30.0,10.0,10.0,6.0,8.0,0.0,10.0,63.0,30.0,17.0,15.0,9.0,2.0,7.0,87.0,798.0,43.0,1365.0
2020-520,Roland Garros,Clay,128,G,20200928,2401,216347,,,Iga Swiatek,R,176.0,POL,19.3,201594,1,,Simona Halep,R,168.0,ROU,29.0,6-1 6-2,3,R16,68.0,1.0,0.0,42.0,26.0,21.0,11.0,8.0,0.0,0.0,2.0,3.0,67.0,51.0,27.0,6.0,7.0,10.0,14.0,54.0,1200.0,2.0,7255.0
2020-520,Roland Garros,Clay,128,G,20200928,2402,203354,,Q,Martina Trevisan,L,160.0,ITA,26.9,202428,5,,Kiki Bertens,R,182.0,NED,28.8,6-4 6-4,3,R16,95.0,1.0,2.0,66.0,46.0,25.0,11.0,10.0,5.0,9.0,2.0,5.0,67.0,41.0,20.0,10.0,10.0,7.0,13.0,159.0,429.0,8.0,4335.0
2020-520,Roland Garros,Clay,128,G,20200928,2403,202494,3,,Elina Svitolina,R,174.0,UKR,26.0,201614,,,Caroline Garcia,R,177.0,FRA,26.9,6-1 6-3,3,R16,63.0,1.0,1.0,47.0,31.0,24.0,7.0,8.0,2.0,4.0,1.0,2.0,47.0,29.0,12.0,7.0,8.0,7.0,13.0,5.0,4960.0,45.0,1325.0
2020-520,Roland Garros,Clay,128,G,20200928,2404,206408,,Q,Nadia Podoroska,R,170.0,ARG,23.6,206252,,,Barbora Krejcikova,R,178.0,CZE,24.7,2-6 6-2 6-3,3,R16,129.0,2.0,2.0,102.0,77.0,45.0,9.0,13.0,8.0,13.0,0.0,2.0,78.0,57.0,30.0,8.0,12.0,5.0,11.0,131.0,545.0,114.0,626.0
2020-520,Roland Garros,Clay,128,G,20200928,2405,203389,,,Danielle Collins,R,178.0,USA,26.7,202460,30,,Ons Jabeur,R,167.0,TUN,26.0,6-4 4-6 6-4,3,R16,118.0,1.0,8.0,91.0,57.0,40.0,12.0,15.0,5.0,10.0,5.0,1.0,91.0,47.0,33.0,17.0,15.0,4.0,10.0,57.0,1115.0,35.0,1573.0
2020-520,Roland Garros,Clay,128,G,20200928,2406,213550,4,,Sofia Kenin,R,170.0,USA,21.8,211539,,,Fiona Ferro,R,170.0,FRA,23.5,2-6 6-2 6-1,3,R16,104.0,2.0,3.0,73.0,49.0,30.0,13.0,12.0,2.0,6.0,2.0,4.0,85.0,52.0,26.0,12.0,11.0,6.0,13.0,6.0,4700.0,49.0,1267.0
2020-520,Roland Garros,Clay,128,G,20200928,2407,201520,7,,Petra Kvitova,L,183.0,CZE,30.5,201533,,,Shuai Zhang,R,177.0,CHN,31.6,6-2 6-4,3,R16,85.0,2.0,5.0,59.0,38.0,27.0,12.0,9.0,1.0,2.0,1.0,2.0,67.0,45.0,23.0,13.0,9.0,5.0,9.0,11.0,3736.0,39.0,1523.0
2020-520,Roland Garros,Clay,128,G,20200928,2408,201696,,,Laura Siegemund,R,168.0,GER,32.5,211651,,,Paula Badosa,R,180.0,ESP,22.8,7-5 6-2,3,R16,96.0,2.0,1.0,58.0,39.0,28.0,9.0,10.0,5.0,7.0,0.0,3.0,82.0,57.0,31.0,12.0,10.0,8.0,13.0,66.0,971.0,87.0,798.0
2020-520,Roland Garros,Clay,128,G,20200928,2501,216347,,,Iga Swiatek,R,176.0,POL,19.3,203354,,Q,Martina Trevisan,L,160.0,ITA,26.9,6-3 6-1,3,QF,78.0,1.0,0.0,56.0,37.0,23.0,11.0,8.0,7.0,9.0,1.0,1.0,53.0,36.0,15.0,8.0,8.0,5.0,11.0,54.0,1200.0,159.0,429.0
2020-520,Roland Garros,Clay,128,G,20200928,2502,206408,,Q,Nadia Podoroska,R,170.0,ARG,23.6,202494,3,,Elina Svitolina,R,174.0,UKR,26.0,6-2 6-4,3,QF,79.0,1.0,1.0,59.0,37.0,18.0,12.0,9.0,5.0,10.0,1.0,1.0,56.0,36.0,12.0,8.0,9.0,5.0,13.0,131.0,545.0,5.0,4960.0
2020-520,Roland Garros,Clay,128,G,20200928,2503,213550,4,,Sofia Kenin,R,170.0,USA,21.8,203389,,,Danielle Collins,R,178.0,USA,26.7,6-4 4-6 6-0,3,QF,124.0,1.0,4.0,81.0,53.0,40.0,13.0,13.0,6.0,8.0,2.0,8.0,84.0,48.0,30.0,13.0,13.0,4.0,9.0,6.0,4700.0,57.0,1115.0
2020-520,Roland Garros,Clay,128,G,20200928,2504,201520,7,,Petra Kvitova,L,183.0,CZE,30.5,201696,,,Laura Siegemund,R,168.0,GER,32.5,6-3 6-3,3,QF,80.0,6.0,4.0,54.0,31.0,24.0,12.0,9.0,3.0,5.0,0.0,3.0,48.0,29.0,17.0,6.0,9.0,5.0,10.0,11.0,3736.0,66.0,971.0
2020-520,Roland Garros,Clay,128,G,20200928,2601,216347,,,Iga Swiatek,R,176.0,POL,19.3,206408,,Q,Nadia Podoroska,R,170.0,ARG,23.6,6-2 6-1,3,SF,70.0,0.0,0.0,51.0,27.0,19.0,16.0,8.0,4.0,5.0,0.0,0.0,44.0,31.0,13.0,5.0,7.0,4.0,9.0,54.0,1200.0,131.0,545.0
2020-520,Roland Garros,Clay,128,G,20200928,2602,213550,4,,Sofia Kenin,R,170.0,USA,21.8,201520,7,,Petra Kvitova,L,183.0,CZE,30.5,6-4 7-5,3,SF,105.0,3.0,3.0,83.0,57.0,38.0,11.0,11.0,10.0,12.0,2.0,1.0,63.0,34.0,21.0,16.0,11.0,1.0,5.0,6.0,4700.0,11.0,3736.0
2020-520,Roland Garros,Clay,128,G,20200928,2701,216347,,,Iga Swiatek,R,176.0,POL,19.3,213550,4,,Sofia Kenin,R,170.0,USA,21.8,6-4 6-1,3,F,84.0,1.0,3.0,53.0,28.0,19.0,13.0,9.0,0.0,3.0,1.0,3.0,54.0,37.0,17.0,4.0,8.0,3.0,9.0,54.0,1200.0,6.0,4700.0
2020-2025,Ostrava,Hard,32,P,20201019,300,214544,3,,Aryna Sabalenka,R,182.0,BLR,22.4,201458,4,,Victoria Azarenka,R,180.0,BLR,31.2,6-2 6-2,3,F,68.0,0.0,1.0,45.0,30.0,23.0,7.0,8.0,0.0,1.0,0.0,2.0,48.0,33.0,16.0,5.0,8.0,2.0,7.0,12.0,3675.0,14.0,3122.0
